2000 40000
112 1243 27413
451 1500 37481
1614 1349 15434
1754 760 19938
216 127 19509
1931 1955 4992
642 1199 18645
1404 381 34174
561 1645 23548
617 1282 16895
1450 1394 34137
862 196 1636
694 1810 984
479 1563 13744
416 1778 4222
276 60 12528
1268 701 27727
1912 456 2107
437 1368 22103
336 337 39737
1230 1786 9130
1367 999 3677
1002 1692 3486
338 170 9400
433 938 7177
654 1565 1588
1533 832 20288
1259 1095 23096
1718 1532 18463
172 219 15151
1908 1449 936
1389 1167 35934
1066 520 33977
903 857 10499
303 1289 25436
1831 294 11000
1419 1827 12184
58 1437 11278
1153 1506 35161
1968 30 27380
1118 289 1180
54 1678 30698
339 1095 1217
316 1997 26426
814 299 3714
601 482 6360
1952 1900 10538
135 1957 326
1765 1462 17832
925 1429 34213
656 898 16501
1835 1303 10178
884 1642 15272
101 309 31621
526 1122 32271
591 74 20752
1302 25 35003
1839 512 18960
165 276 24773
348 1200 34553
560 208 23450
1060 42 25105
1590 926 39098
1213 1378 19406
833 255 12879
1104 1197 4952
207 499 39328
1210 337 11839
521 853 6466
1293 1552 22018
1845 111 2225
1646 1523 24618
750 1464 39895
1847 676 9272
1252 1509 31878
482 964 35075
1433 1170 21573
761 731 38261
951 1251 9114
1417 543 24665
1434 739 39128
10 385 29002
627 1486 4465
522 1333 13492
145 936 11352
23 1770 30315
1097 1202 3837
1021 314 10567
1281 1265 25818
394 1033 30712
1411 818 23451
890 827 23835
1891 1805 13320
707 678 31004
198 823 16292
1550 1197 22061
216 645 9614
52 1665 21928
971 945 23544
788 1691 20928
1499 1453 39745
949 342 34923
1135 584 31079
807 1642 31757
1810 1839 38931
453 1740 8127
513 1956 7123
479 7 24787
406 1329 12083
301 468 18125
1228 319 23929
1324 1619 28622
598 754 21205
1676 1560 35198
1432 1721 15037
362 526 4776
840 1038 34731
1962 1868 25090
1100 273 22770
1535 925 17238
11 152 35556
1940 1827 21174
913 424 37927
118 100 11838
1315 1883 13911
703 597 20436
1831 1788 9825
913 1750 31693
2 1201 24317
772 1087 11242
361 1450 9745
1916 1389 19572
1089 301 31995
1368 770 34446
1557 437 22329
1467 1491 27277
254 1321 21064
79 234 7165
1771 587 6718
439 1710 31804
1680 422 13253
1777 337 14993
1348 1778 25646
1694 1497 22767
140 1053 1555
820 872 17046
448 1125 26718
1511 1203 25303
676 1325 34242
1745 1764 36303
1548 1795 8725
1153 1571 27061
497 918 25190
142 964 4686
1261 1455 13739
815 274 18962
212 1073 8086
930 583 23641
584 1610 20965
825 1354 17080
1128 1254 26875
1852 406 12797
1264 1254 38067
454 1396 11030
1139 1008 2484
1229 1822 31109
190 386 4181
628 1667 22763
268 250 6725
1584 1427 6430
664 554 13683
1890 757 34440
686 372 3694
752 825 23441
133 316 36448
616 1544 621
1724 1734 13006
1904 713 13024
1019 980 33274
95 563 17052
524 1578 7957
207 1819 11065
646 857 13436
691 1960 261
131 93 12576
930 708 20471
1551 784 10204
908 687 15268
1932 57 30247
1557 151 25162
960 675 17091
916 1233 32910
1980 230 38118
1415 921 38077
27 1051 169
602 1981 3229
1073 1883 2012
1628 1142 37050
896 1425 11107
1494 981 3609
1007 292 28283
98 1207 7867
1359 1538 24097
1476 953 37017
1904 979 26419
73 1933 28751
1301 1357 4633
1664 1336 39775
713 583 27199
1819 77 36532
1428 1083 1175
62 1532 16382
1929 890 5919
25 717 23223
1041 621 28554
1459 1045 34486
210 345 14194
1194 8 21529
1320 1072 28112
871 891 20540
1754 670 23974
928 731 15506
1309 659 20747
1580 1035 1464
1154 427 28436
1707 238 25480
544 799 35824
737 1992 14183
618 1312 1254
1081 534 4496
1620 287 31165
1593 1214 22248
1450 875 32906
197 454 36293
1660 1607 36719
95 1666 16956
1574 209 5754
1749 1298 7746
283 1915 15409
1888 995 12294
736 966 38580
1900 558 11793
147 8 24667
1405 204 39472
1697 215 39431
415 661 13096
1723 586 27656
1476 686 20953
1573 1320 7219
981 1207 14565
1274 1942 23530
205 194 14440
1998 692 6447
1016 96 13002
840 144 35568
622 911 22580
69 633 3165
76 108 5850
1029 1681 1169
599 1013 26727
1164 639 7021
693 843 9566
1132 1192 20257
1930 560 24705
1283 1751 22848
1202 372 4110
1781 792 32742
945 867 27202
1146 247 35234
666 846 32246
1745 361 23236
1117 1053 10431
682 537 5622
938 818 22533
1642 453 20635
842 1654 39358
1303 1435 8149
45 731 27368
1598 229 1614
831 1246 10811
1076 990 33171
664 106 8576
1094 1139 31464
1067 77 28281
1600 70 4733
234 1263 36387
1592 566 22173
92 962 8903
1459 559 31483
1073 1741 14729
1883 816 18070
1406 1831 8528
1981 924 35666
1444 1991 36094
76 1590 34516
1161 175 13778
1899 118 10695
71 210 18008
1325 1668 26566
808 1092 20658
1888 975 39826
1957 732 23656
836 712 22580
502 507 38570
947 934 10511
1462 94 39037
1592 1992 7155
286 414 39364
294 1739 39383
1211 898 12475
1869 785 9449
1694 1093 16180
1701 281 1243
280 1134 36101
1201 80 29034
63 1542 21128
1100 1485 1471
254 1770 35885
1969 415 9623
1351 1978 26872
1825 198 26008
1625 243 25100
156 1943 21732
1398 575 18865
1850 1775 8945
884 190 22838
11 1289 34322
1481 1894 10443
1365 1862 9210
1339 1564 17187
210 1389 7736
217 1365 24330
1669 1521 14272
1752 1270 29198
617 1120 31325
1913 3 27514
750 365 16802
1423 197 39047
1865 1562 17260
1426 1252 30823
612 1814 8563
699 30 39928
1028 50 13800
1652 1802 15069
849 770 32540
173 682 22542
1686 1431 35258
839 1205 39455
1885 1421 27368
1144 847 8619
319 1458 6432
881 509 6814
1160 1536 34863
959 1539 25016
380 388 39785
919 912 4466
1813 950 18248
1070 140 35452
876 25 19225
243 1520 26071
862 190 25880
1645 1071 26388
458 582 8276
1673 1541 25814
1040 1920 28201
825 1190 39465
1642 1002 14414
242 424 2553
45 1299 2929
1269 1542 32801
1339 755 2990
1219 399 38412
1606 1209 18994
1881 881 34886
47 1920 24805
247 1096 10346
63 1090 21348
476 1331 2123
1381 1727 39421
661 996 33314
1461 686 32420
803 1904 6819
1214 1862 32379
207 94 31259
1092 140 17530
248 739 30978
594 801 36067
293 1629 3749
415 1361 9475
187 21 28822
1501 1834 11508
272 636 19763
1090 1849 3624
1468 408 4070
1078 1851 14209
960 451 14947
1937 1044 2100
355 1688 33728
455 102 25088
1929 640 15460
1103 492 1293
962 764 21928
724 205 32129
700 25 14536
769 1102 36738
1329 413 7188
276 349 12583
375 1055 34270
454 1509 30723
1893 1790 1363
1352 892 15854
645 205 22969
924 928 33174
1052 1979 35198
1587 1099 16651
325 428 35064
1864 1055 1412
447 1781 24467
716 586 27975
1791 478 14116
1153 1829 19007
1358 825 3211
679 1749 26491
1852 800 8821
1049 739 37920
1699 1415 699
762 1278 32105
526 1724 17885
1344 792 24470
1670 582 36947
1786 86 27127
792 1795 36304
355 473 10052
1197 324 13203
17 1724 23941
288 1423 35355
1338 536 10985
1442 1061 10708
1326 756 17851
147 426 30432
1445 211 38869
572 1354 22664
875 60 1136
1278 1256 3812
480 1625 29535
773 264 11309
479 1602 27845
1463 1043 33257
523 721 12013
373 867 24790
1157 312 13000
25 1235 24705
688 109 26765
176 1738 38372
339 569 28348
1873 1341 34612
1534 1820 10565
1730 1634 35607
986 156 327
1350 881 9194
491 37 11857
1490 61 39091
547 1101 3551
1663 1628 35288
34 1966 23856
734 190 29549
1345 1723 7720
1909 1452 9353
1867 790 37861
194 491 34741
1739 982 26777
1947 823 9189
1037 1721 4641
587 1383 10620
226 1769 30937
433 502 15127
1981 198 7201
1700 106 35005
1405 324 8146
1265 869 14988
357 959 321
1485 905 13496
1025 1941 39216
1666 527 20599
637 1104 28719
1574 1537 19220
1052 1517 19417
604 1569 39874
1960 1325 36197
105 941 5066
1445 1297 32024
1765 781 5281
1260 1805 11221
828 1822 6100
1778 459 25203
496 384 8739
1715 1787 22608
1483 390 34528
1356 350 10204
1904 806 31144
1321 250 8440
1697 15 1572
977 1626 23376
197 453 27550
648 230 28360
1851 1077 16743
941 791 36881
1900 625 23270
427 1980 39971
630 236 18777
125 1556 11026
564 1252 13392
487 580 3018
215 777 11822
1764 1776 20404
123 1626 17480
1217 919 18623
97 818 3247
1718 1597 7579
1689 578 27814
817 703 25369
194 1618 24973
1586 105 35552
955 319 24680
776 82 38456
1179 556 18433
1011 124 13351
1633 572 38521
879 289 12117
457 329 20694
622 1145 11748
1991 1691 37366
963 1276 15470
866 230 2140
1546 1357 32221
1 888 3128
433 1898 15251
1784 1882 21822
304 1112 2462
772 1921 37143
1817 542 24639
1565 884 12329
930 1846 13604
751 1064 24185
890 609 15894
1462 609 12781
589 1393 25030
191 1528 31263
364 183 38374
825 954 10294
319 771 11188
958 687 30071
1286 1968 8269
1242 718 21332
1778 1959 13940
1671 1420 20900
451 360 24292
1832 550 33820
1094 913 8002
1468 89 35308
113 408 16430
1300 1717 3116
1371 1002 29083
1639 595 26152
970 373 110
1261 43 19529
160 846 240
803 1029 4789
974 123 4053
976 1942 493
635 406 34900
1064 1706 968
179 1428 38322
1613 1418 36916
1764 739 13640
225 1999 28035
105 510 9232
344 1312 22260
1132 638 14734
1536 1613 25027
28 247 23433
1280 1662 17490
247 1840 917
568 1804 14686
1836 1919 7424
1475 143 25774
1861 247 14283
1092 590 29946
1704 73 26583
437 1608 8547
1816 1635 11145
1248 914 10806
1089 1513 6997
357 80 28800
1042 267 18718
817 94 13212
590 1954 35458
872 1046 2047
1169 1101 30471
104 1889 12078
650 1704 23713
147 1303 12978
952 391 24490
301 1099 12922
1100 140 11540
170 956 37633
1381 1545 35587
1191 768 10984
1237 289 22436
1708 392 8324
137 1393 30028
1849 1539 27330
1179 843 14073
20 1143 31171
1293 594 9663
833 763 36970
465 496 22515
403 1686 9634
1738 1274 28274
173 1333 28665
497 1470 8410
524 1670 22300
205 848 1142
629 1220 24636
1800 512 5230
1462 1344 34344
431 1809 8839
1297 563 36876
1283 301 4150
1556 825 17482
573 1321 5303
1334 196 34973
1633 753 32172
1127 1381 21391
1762 1532 11903
1343 993 15246
1687 1776 25406
877 1424 34321
1753 706 12973
1902 614 23797
1735 1538 31470
1038 871 26017
10 503 34769
533 1629 28150
1924 1743 30033
178 1085 21026
1423 1123 27153
1181 2000 34576
1853 1752 5634
825 5 12247
621 1739 35784
442 776 1006
459 1137 17508
1227 1670 35489
1728 1593 39583
1761 122 35019
1138 1544 16142
290 1076 28141
1217 1280 24244
850 104 12248
1448 1077 2338
1583 1518 7114
940 328 10602
448 1555 12271
288 1634 26215
1870 1746 24336
888 883 18232
1381 1524 29659
1521 741 12939
116 1942 17394
715 1742 26822
1053 1676 32692
518 616 21019
1119 1415 26573
1742 54 26559
308 275 18304
644 1162 19187
1227 895 9062
1237 767 26154
527 883 36096
1921 1597 189
742 649 34216
1433 1166 19183
804 637 12597
1728 378 2650
286 685 28924
590 1680 6438
128 906 31332
1189 495 8098
1343 1021 37332
1790 941 14929
330 35 15929
545 1819 7447
80 974 83
676 702 38812
1678 987 29848
953 1928 37528
1742 407 32785
1425 1596 5279
1875 1290 652
1206 1431 39944
486 112 29978
767 1008 36149
565 1087 3122
647 115 33823
1810 144 31162
1657 1096 17089
1536 1190 39848
321 966 35795
1951 840 31084
602 398 10866
546 1235 15329
875 1 2336
1375 565 27423
849 1563 15889
1023 1724 14032
184 1381 7127
1625 916 30668
1472 1588 39634
1266 1891 34825
701 492 17222
1918 1389 30809
1246 616 15161
1933 1990 17726
1355 1190 27640
1243 213 7364
1274 748 23096
753 372 32363
1772 195 27951
1757 1812 7841
582 864 12684
155 781 2425
963 378 7040
124 311 15381
201 17 30571
1840 1612 2783
1555 1237 39530
650 341 34254
1365 113 30448
1667 1869 16612
1507 802 27475
542 957 26608
966 1919 32985
357 394 1647
1738 594 16
308 786 7627
1442 340 34863
971 1342 5204
1576 1058 25668
376 724 15888
987 582 10690
813 1123 23646
1420 441 1916
757 1149 4310
755 886 4903
770 1545 24040
396 1338 32732
1611 309 10425
814 1884 29482
833 259 34205
720 1597 28786
1409 410 22260
1406 181 17052
1322 937 20201
1631 1692 3438
885 461 37335
1277 1209 4672
8 819 21332
432 1984 1568
265 1168 12178
469 1887 29775
1606 1648 34536
1865 1053 16716
1269 374 5653
1469 4 35696
1258 1241 30508
592 517 37716
1616 524 4886
947 1307 20869
866 1571 20388
1044 391 30275
818 1996 13922
1705 212 34974
420 1480 15348
424 1300 35703
119 910 17295
627 1853 27811
694 1468 12686
1580 767 22344
800 1632 6266
1188 675 38656
1814 1844 21003
1735 1900 15567
1060 320 39398
759 743 29050
814 862 27959
108 1840 26163
271 885 35631
1308 464 26749
1652 1616 4732
269 1155 21759
925 968 23954
279 1054 5854
1845 465 24173
1243 1224 915
644 389 8128
602 848 36319
764 1118 3204
746 778 30019
1846 429 13986
578 1049 19140
336 1973 28459
641 604 15864
494 448 12681
666 42 34256
1933 685 32644
412 1638 21491
731 754 24961
286 1851 15738
304 1697 12518
290 626 21566
1781 1313 37891
592 1953 2494
455 447 7293
1135 1464 11687
1390 1396 4723
385 1808 14361
1876 890 19466
836 1175 19316
573 1478 33364
1442 119 29989
1007 1900 27301
897 491 9254
1390 1297 18052
1035 432 1515
721 173 36911
1443 558 5070
1803 785 22311
1620 1620 15485
936 544 7314
299 1985 15433
640 1343 11684
1940 240 28174
1545 1981 29822
1596 1015 253
1463 1735 2778
725 1178 33687
1794 1332 34471
456 1304 26442
1940 239 25337
1253 889 3673
1037 1528 23015
720 1820 37606
1245 1364 13587
1067 1312 34601
1671 774 28688
800 1850 4217
486 1643 11900
956 450 31203
1749 389 37793
1085 1993 28682
757 1382 30209
124 101 26028
1729 1698 21744
1667 1116 35407
620 786 32180
1307 1938 38029
1875 423 18023
1774 1731 34472
1329 1479 19212
1121 916 19556
1802 24 10937
363 147 1390
742 228 19087
485 1894 10202
1891 513 11339
422 1819 25276
802 45 2051
1176 1819 19781
1999 1147 17611
1562 619 24526
1118 421 550
54 1135 5048
1443 1876 39275
881 713 29521
1434 955 14033
1125 1729 14204
752 882 34248
802 410 2418
582 760 29916
545 322 34535
1070 1439 1307
1971 1844 441
1019 1639 10668
645 871 17380
165 305 8687
550 1781 20415
753 532 39648
1352 1334 8057
1770 267 32817
1685 811 13138
571 233 4928
1877 203 19123
669 1573 17113
1337 570 17984
1068 1086 24640
106 1635 8420
872 739 30951
520 91 10636
576 212 10903
1744 1896 2065
1233 819 12297
512 695 38500
1635 1716 38424
747 1404 14993
1082 823 34079
1721 929 26065
140 1800 8804
1443 671 12894
78 1247 37105
1332 1342 31352
1397 575 30170
1693 1438 31217
544 1072 31284
1320 171 4687
664 1604 1509
742 1325 30437
1159 1816 24589
1962 1610 27259
1207 1688 2857
311 1371 24199
14 1119 17125
536 812 26562
104 1707 27986
1387 1026 38508
73 42 36111
1933 783 1787
722 293 23955
1310 254 13564
568 1460 17603
1425 122 6974
1975 488 20092
1451 1023 29255
364 1126 29314
349 864 18691
1208 936 8732
1671 1220 29867
1457 1941 28159
1411 1250 12413
1327 170 28224
929 1594 32698
254 1920 17185
346 1370 8207
1952 1733 29684
1265 434 36547
1956 1993 29834
687 15 11053
553 1472 6994
1064 1234 38595
1828 912 16764
51 1841 20709
1100 94 34628
284 791 28349
842 743 28434
877 7 19219
1423 314 35563
1256 1353 33578
661 257 11401
1654 1320 32986
600 1147 31898
1364 1550 22090
424 649 14183
1052 1285 20974
1752 126 28068
537 1003 28426
107 777 740
1670 385 26444
1599 1045 22700
999 1050 14020
1984 1649 9166
233 1364 32715
322 1788 33716
505 1191 33000
1830 942 31477
249 1831 18831
674 1937 31608
1765 1958 15992
208 1556 23036
908 554 16085
927 890 30085
444 1474 5449
1511 1796 39236
1226 652 2426
225 833 39719
1701 1081 19549
532 106 33838
491 1871 1795
482 430 29703
1517 1689 16256
1953 967 23497
37 1411 6971
1837 921 25118
1072 146 15769
1497 722 32601
1216 774 23681
1116 1305 10138
953 1795 36360
1100 628 8790
802 496 22830
1409 448 19797
906 837 1559
228 673 4479
1345 97 14976
1113 1593 26049
65 1160 32822
97 276 14127
234 1580 34273
594 679 32901
1735 1480 29396
564 889 36196
360 146 3384
270 725 20056
748 69 38152
75 1533 20097
123 1597 5608
945 1693 14235
1423 278 39815
1695 871 36845
947 957 2325
343 1521 21565
890 232 38062
273 502 18786
680 1601 25206
1184 28 36738
1280 150 38686
1239 1094 18378
1474 868 15007
1288 563 32230
132 1509 35186
808 203 3058
724 1092 35642
785 1716 18143
1570 396 24095
1127 1579 32122
1864 1210 24624
549 448 38069
1278 1921 2937
637 1208 33499
866 1692 35359
51 851 1562
1109 1575 1005
750 359 721
1244 281 17116
1690 1407 1046
164 1623 16255
787 171 24702
855 1801 36975
1791 437 16534
1289 1302 225
1000 1704 23076
913 812 26650
269 1913 5360
989 1508 21640
456 1550 13399
1853 1713 21021
107 499 39543
1161 1353 7343
135 1496 12131
668 1136 9784
893 135 35488
320 1047 8651
1321 1668 4916
1032 656 38775
672 1464 14324
422 1316 36
1442 1775 16886
1336 935 26591
1031 1069 32086
1161 88 23221
1297 1332 35356
784 1651 22754
1786 1323 26421
1053 355 3429
1828 1378 7244
151 1799 38911
539 1592 34685
1424 927 11971
14 1957 11391
99 1470 9479
1320 766 2810
1027 1901 10813
1780 1686 20135
553 739 32489
333 566 22218
1576 1068 10016
486 1958 5959
1523 1382 16886
1493 1747 39194
884 198 8663
714 1869 11428
1523 895 39328
335 1026 17366
470 1930 30456
1310 262 1021
1528 189 12440
1895 1027 28398
206 549 22131
1091 393 23877
284 1628 18426
1299 341 36294
726 1864 29188
406 550 12566
123 1371 16495
578 1033 757
1950 912 8945
389 806 39971
1138 1011 4871
1268 453 35616
1497 1089 27243
1922 387 25584
216 1464 29799
1755 221 10700
320 343 32071
1167 1272 39103
1923 1221 14014
1219 1962 3171
1542 1099 12534
764 719 15338
379 215 14426
1974 488 11164
1557 1055 16980
1707 810 31200
406 1481 23895
828 647 29166
1930 921 4387
295 492 38348
1466 385 35798
351 1148 22516
1688 1879 15082
466 1852 35570
1629 1760 36624
608 1466 3785
160 223 33266
406 1051 17912
1571 1332 31185
309 1979 5676
1008 1796 10412
806 146 13911
1321 1833 11789
403 298 27640
324 279 39751
947 1238 1568
732 1397 3791
349 1802 31193
612 1725 2876
1796 33 12854
1823 1393 20649
234 198 38794
497 1870 38979
285 624 35628
277 947 39906
27 246 25144
1595 1329 18892
1737 1677 8694
929 288 12770
156 436 39154
1010 258 2546
10 844 15095
804 1340 22965
134 1976 33940
1761 252 7239
19 279 19484
1162 225 27164
53 1961 30840
1098 1241 37479
219 1396 1914
1373 757 2524
1918 767 13367
1013 1922 1058
329 407 21033
268 167 13637
1506 185 22267
1341 1698 8491
504 103 8803
1695 1552 14395
1174 1771 31790
1087 1143 22899
1610 1060 12017
1328 424 37938
737 752 12344
1770 1020 10862
1406 877 33399
24 218 21448
514 721 37550
1668 416 39454
62 1941 7224
203 1027 12718
1101 989 22129
1117 668 10553
1406 1405 33656
101 1526 9027
1315 1283 23904
1065 1306 14121
512 1819 3193
414 1838 21960
1867 1899 24252
1442 101 15631
159 1554 38619
639 670 15638
1191 428 35042
1199 880 26919
225 546 12201
128 1610 9506
600 122 23676
145 887 23513
456 753 23411
708 546 7864
338 1056 3417
1308 1694 18438
1297 1237 7217
339 787 22097
1257 1011 26642
1810 1491 10604
1315 90 2725
1343 586 25963
855 1042 7067
618 101 29612
833 790 19019
249 449 4712
686 1745 26300
1903 435 1086
351 44 14449
1344 1853 13939
1947 1519 10028
1023 861 34966
985 68 34359
51 1037 32459
14 1869 37600
1032 117 12048
96 1154 7792
747 1408 12579
185 110 20622
633 1454 474
571 1752 37992
950 1127 33205
1915 463 13272
273 514 34308
1083 879 20528
1034 1911 18996
1081 358 8149
1225 1104 27909
1803 1288 24018
424 1920 15823
1249 842 17575
1592 1792 21053
796 1706 19515
67 331 20028
726 1413 1259
1605 447 29521
600 1879 25878
1101 1455 9333
1009 1609 20973
1378 32 38892
1201 1632 26086
1127 1224 39877
179 19 31582
1693 438 28264
73 1515 26029
1331 1120 18827
851 1719 18705
1080 1171 26160
412 179 13768
1384 1909 2152
628 1109 28135
713 235 13358
589 765 23729
522 457 36166
786 881 37680
1166 211 8799
1992 1413 4870
696 492 34040
1207 1256 571
1327 639 8479
1830 1618 29939
1964 330 6173
1674 1270 27289
1402 144 3745
1567 1281 20978
1246 446 11188
397 437 32953
1618 1132 39444
9 691 32699
579 369 33690
1409 198 1307
1347 513 37989
1519 186 27258
807 1587 33401
904 1153 4681
1881 751 7126
1420 1499 19562
372 1116 17046
168 1124 22088
1218 55 8456
907 1463 11005
566 810 21517
554 680 9703
163 1839 39289
1564 1094 22794
596 1326 1544
74 745 13394
1987 1469 30509
1384 1988 35984
1471 1205 30390
278 464 25853
1282 1381 8662
799 1934 17693
853 96 7531
141 11 10976
934 607 16301
829 680 31046
222 1018 866
